Circuit QASM File Name Before Optimization,Circuit QASM File Name After Optimization,Circuit Qubit Count,Compilation Time (seconds),Two-Qubit Gate Count Before Optimization,Two-Qubit Gate Count After Optimization,Two-Qubit Gate Depth Before Optimization,Two-Qubit Gate Depth After Optimization,Gate Count Before Optimization,Gate Count After Optimization,Gate Set Before Optimization,Gate Set After Optimization,Partitioner,Optimization Algorithm,Optimization Algorithm Success Threshold,Optimization Algorithm Replace Filter,Partitioner Block Size,Multistart Value,Average Number of Gates in Each Partition Before Optimization,Average Number of Gates in Each Partition After Optimization,Average Number of Two-Qubit Gates in Each Partition Before Optimization,Average Number of Two-Qubit Gates in Each Partition After Optimization,Optimization Level,Randomly Generated Circuit,Framework
bqskit_bv_all_ones_29,bqskit_bv_all_ones_29_1e-08_ScanPartitioner3_QSearch,29,3.107665539,28,28,28,28,115,200,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.142857143,13,2,2,,FALSE,BQSkit
bqskit_bv_all_ones_29,bqskit_bv_all_ones_29_1e-08_ScanPartitioner3_LEAP,29,2.969128132,28,28,28,28,115,200,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.142857143,13.35714286,2,2.071428571,,FALSE,BQSkit
bqskit_bv_all_ones_29,bqskit_bv_all_ones_29_OptimizationLevel3,29,0.09681820869,28,28,29,28,115,181,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_30,bqskit_bv_all_ones_30_1e-08_ScanPartitioner3_QSearch,30,2.875159264,29,29,29,29,119,207,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.933333333,13.26666667,1.933333333,2.066666667,,FALSE,BQSkit
bqskit_bv_all_ones_30,bqskit_bv_all_ones_30_1e-08_ScanPartitioner3_LEAP,30,2.87340188,29,29,29,29,119,207,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.933333333,13.26666667,1.933333333,2.066666667,,FALSE,BQSkit
bqskit_bv_all_ones_30,bqskit_bv_all_ones_30_OptimizationLevel3,30,0.1467702389,29,29,30,29,119,187,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_31,bqskit_bv_all_ones_31_1e-08_ScanPartitioner3_QSearch,31,2.959197283,30,30,30,30,123,214,"measurement, measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.133333333,13,2,2,,FALSE,BQSkit
bqskit_bv_all_ones_31,bqskit_bv_all_ones_31_1e-08_ScanPartitioner3_LEAP,31,2.8804667,30,30,30,30,123,214,"measurement, measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.133333333,13,2,2,,FALSE,BQSkit
bqskit_bv_all_ones_31,bqskit_bv_all_ones_31_OptimizationLevel3,31,0.1617209911,30,30,31,30,123,193,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_32,bqskit_bv_all_ones_32_1e-08_ScanPartitioner3_QSearch,32,3.048736811,31,31,31,31,127,221,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.9375,12.625,1.9375,1.9375,,FALSE,BQSkit
bqskit_bv_all_ones_32,bqskit_bv_all_ones_32_1e-08_ScanPartitioner3_LEAP,32,3.11336875,31,31,31,31,127,221,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.9375,12.625,1.9375,1.9375,,FALSE,BQSkit
bqskit_bv_all_ones_32,bqskit_bv_all_ones_32_OptimizationLevel3,32,0.09203076363,31,31,32,31,127,199,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_33,bqskit_bv_all_ones_33_1e-08_ScanPartitioner3_QSearch,33,3.05525732,32,32,32,32,131,228,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.125,13,2,2,,FALSE,BQSkit
bqskit_bv_all_ones_33,bqskit_bv_all_ones_33_1e-08_ScanPartitioner3_LEAP,33,3.011365652,32,32,32,32,131,228,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.125,13,2,2,,FALSE,BQSkit
bqskit_bv_all_ones_33,bqskit_bv_all_ones_33_OptimizationLevel3,33,0.1602611542,32,32,33,32,131,205,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_34,bqskit_bv_all_ones_34_1e-08_ScanPartitioner3_QSearch,34,3.161142588,33,33,33,33,135,235,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.941176471,12.64705882,1.941176471,1.941176471,,FALSE,BQSkit
bqskit_bv_all_ones_34,bqskit_bv_all_ones_34_1e-08_ScanPartitioner3_LEAP,34,3.215928078,33,33,33,33,135,235,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.941176471,12.64705882,1.941176471,1.941176471,,FALSE,BQSkit
bqskit_bv_all_ones_34,bqskit_bv_all_ones_34_OptimizationLevel3,34,0.1111524105,33,33,34,33,135,211,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_35,bqskit_bv_all_ones_35_1e-08_ScanPartitioner3_QSearch,35,3.096709251,34,34,34,34,139,242,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.117647059,13.29411765,2,2.058823529,,FALSE,BQSkit
bqskit_bv_all_ones_35,bqskit_bv_all_ones_35_1e-08_ScanPartitioner3_LEAP,35,3.084878922,34,34,34,34,139,242,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.117647059,13,2,2,,FALSE,BQSkit
bqskit_bv_all_ones_35,bqskit_bv_all_ones_35_OptimizationLevel3,35,0.1096820831,34,34,35,34,139,217,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_36,bqskit_bv_all_ones_36_1e-08_ScanPartitioner3_QSearch,36,3.161164522,35,35,35,35,143,249,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.944444444,12.94444444,1.944444444,2,,FALSE,BQSkit
bqskit_bv_all_ones_36,bqskit_bv_all_ones_36_1e-08_ScanPartitioner3_LEAP,36,1.824701309,35,35,35,35,143,249,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.944444444,12.66666667,1.944444444,1.944444444,,FALSE,BQSkit
bqskit_bv_all_ones_36,bqskit_bv_all_ones_36_OptimizationLevel3,36,0.1123483181,35,35,36,35,143,223,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_37,bqskit_bv_all_ones_37_1e-08_ScanPartitioner3_QSearch,37,1.648557425,36,36,36,36,147,256,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.111111111,13.27777778,2,2.055555556,,FALSE,BQSkit
bqskit_bv_all_ones_37,bqskit_bv_all_ones_37_1e-08_ScanPartitioner3_LEAP,37,3.137795448,36,36,36,36,147,256,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.111111111,13,2,2,,FALSE,BQSkit
bqskit_bv_all_ones_37,bqskit_bv_all_ones_37_OptimizationLevel3,37,0.1679363251,36,36,37,36,147,229,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_38,bqskit_bv_all_ones_38_1e-08_ScanPartitioner3_QSearch,38,3.390551329,37,37,37,37,151,263,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.947368421,13.21052632,1.947368421,2.052631579,,FALSE,BQSkit
bqskit_bv_all_ones_38,bqskit_bv_all_ones_38_1e-08_ScanPartitioner3_LEAP,38,3.363363981,37,37,37,37,151,263,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.947368421,12.68421053,1.947368421,1.947368421,,FALSE,BQSkit
bqskit_bv_all_ones_38,bqskit_bv_all_ones_38_OptimizationLevel3,38,0.1148266792,37,37,38,37,151,235,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_39,bqskit_bv_all_ones_39_1e-08_ScanPartitioner3_QSearch,39,3.27859211,38,38,38,38,155,270,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,6.105263158,13,2,2,,FALSE,BQSkit
bqskit_bv_all_ones_39,bqskit_bv_all_ones_39_1e-08_ScanPartitioner3_LEAP,39,3.27494216,38,38,38,38,155,270,"measurement, HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, CNOTGate","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,6.105263158,13.52631579,2,2.105263158,,FALSE,BQSkit
bqskit_bv_all_ones_39,bqskit_bv_all_ones_39_OptimizationLevel3,39,0.1314642429,38,38,39,38,155,241,"h, measure, cx, x","rz, sx, cx",,,,,,,,,,,3,FALSE,Qiskit
bqskit_bv_all_ones_40,bqskit_bv_all_ones_40_1e-08_ScanPartitioner3_QSearch,40,3.347320557,39,39,39,39,159,277,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,QSearch,0.00000001,less-than-multi,3,2^3,5.95,12.7,1.95,1.95,,FALSE,BQSkit
bqskit_bv_all_ones_40,bqskit_bv_all_ones_40_1e-08_ScanPartitioner3_LEAP,40,3.297557831,39,39,39,39,159,277,"HGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, XGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, CNOTGate, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement, measurement","RZGate, SqrtXGate, CNOTGate,  XGate",ScanPartitioner3,LEAP,0.00000001,less-than-multi,3,2^3,5.95,12.7,1.95,1.95,,FALSE,BQSkit
